lane	tile	row	col	rowshift	colshift
4	1644	1	1	0	0
4	1645	1	2	0	0
4	1646	1	3	0	0
4	1647	1	4	0	0
4	1648	1	5	0	0
4	1649	1	6	0	0
4	1650	1	7	0	0
4	1651	1	8	0	0
4	1652	1	9	0	0
4	1653	1	10	0	0
4	1544	2	1	0	0.1715
4	1545	2	2	0	0.1715
4	1546	2	3	0	0.1715
4	1547	2	4	0	0.1715
4	1548	2	5	0	0.1715
4	1549	2	6	0	0.1715
4	1550	2	7	0	0.1715
4	1551	2	8	0	0.1715
4	1552	2	9	0	0.1715
4	1553	2	10	0	0.1715
4	1444	3	1	0	0
4	1445	3	2	0	0
4	1446	3	3	0	0
4	1447	3	4	0	0
4	1448	3	5	0	0
4	1449	3	6	0	0
4	1450	3	7	0	0
4	1451	3	8	0	0
4	1452	3	9	0	0
4	1453	3	10	0	0
4	1344	4	1	0	0.1715
4	1345	4	2	0	0.1715
4	1346	4	3	0	0.1715
4	1347	4	4	0	0.1715
4	1348	4	5	0	0.1715
4	1349	4	6	0	0.1715
4	1350	4	7	0	0.1715
4	1351	4	8	0	0.1715
4	1352	4	9	0	0.1715
4	1353	4	10	0	0.1715
4	1244	5	1	0	0
4	1245	5	2	0	0
4	1246	5	3	0	0
4	1247	5	4	0	0
4	1248	5	5	0	0
4	1249	5	6	0	0
4	1250	5	7	0	0
4	1251	5	8	0	0
4	1252	5	9	0	0
4	1253	5	10	0	0
4	1144	6	1	0	0.1715
4	1145	6	2	0	0.1715
4	1146	6	3	0	0.1715
4	1147	6	4	0	0.1715
4	1148	6	5	0	0.1715
4	1149	6	6	0	0.1715
4	1150	6	7	0	0.1715
4	1151	6	8	0	0.1715
4	1152	6	9	0	0.1715
4	1153	6	10	0	0.1715
