lane	tile	row	col	rowshift	colshift
4	2626	1	1	0	0.1715
4	2627	1	2	0	0.1715
4	2628	1	3	0	0.1715
4	2629	1	4	0	0.1715
4	2630	1	5	0	0.1715
4	2631	1	6	0	0.1715
4	2632	1	7	0	0.1715
4	2633	1	8	0	0.1715
4	2634	1	9	0	0.1715
4	2635	1	10	0	0.1715
4	2636	1	11	0	0.1715
4	2637	1	12	0	0.1715
4	2638	1	13	0	0.1715
4	2639	1	14	0	0.1715
4	2640	1	15	0	0.1715
4	2641	1	16	0	0.1715
4	2642	1	17	0	0.1715
4	2643	1	18	0	0.1715
4	2644	1	19	0	0.1715
4	2526	2	1	0	0.0
4	2527	2	2	0	0.0
4	2528	2	3	0	0.0
4	2529	2	4	0	0.0
4	2530	2	5	0	0.0
4	2531	2	6	0	0.0
4	2532	2	7	0	0.0
4	2533	2	8	0	0.0
4	2534	2	9	0	0.0
4	2535	2	10	0	0.0
4	2536	2	11	0	0.0
4	2537	2	12	0	0.0
4	2538	2	13	0	0.0
4	2539	2	14	0	0.0
4	2540	2	15	0	0.0
4	2541	2	16	0	0.0
4	2542	2	17	0	0.0
4	2543	2	18	0	0.0
4	2544	2	19	0	0.0
4	2426	3	1	0	0.1715
4	2427	3	2	0	0.1715
4	2428	3	3	0	0.1715
4	2429	3	4	0	0.1715
4	2430	3	5	0	0.1715
4	2431	3	6	0	0.1715
4	2432	3	7	0	0.1715
4	2433	3	8	0	0.1715
4	2434	3	9	0	0.1715
4	2435	3	10	0	0.1715
4	2436	3	11	0	0.1715
4	2437	3	12	0	0.1715
4	2438	3	13	0	0.1715
4	2439	3	14	0	0.1715
4	2440	3	15	0	0.1715
4	2441	3	16	0	0.1715
4	2442	3	17	0	0.1715
4	2443	3	18	0	0.1715
4	2444	3	19	0	0.1715
4	2326	4	1	0	0.0
4	2327	4	2	0	0.0
4	2328	4	3	0	0.0
4	2329	4	4	0	0.0
4	2330	4	5	0	0.0
4	2331	4	6	0	0.0
4	2332	4	7	0	0.0
4	2333	4	8	0	0.0
4	2334	4	9	0	0.0
4	2335	4	10	0	0.0
4	2336	4	11	0	0.0
4	2337	4	12	0	0.0
4	2338	4	13	0	0.0
4	2339	4	14	0	0.0
4	2340	4	15	0	0.0
4	2341	4	16	0	0.0
4	2342	4	17	0	0.0
4	2343	4	18	0	0.0
4	2344	4	19	0	0.0
4	2226	5	1	0	0.1715
4	2227	5	2	0	0.1715
4	2228	5	3	0	0.1715
4	2229	5	4	0	0.1715
4	2230	5	5	0	0.1715
4	2231	5	6	0	0.1715
4	2232	5	7	0	0.1715
4	2233	5	8	0	0.1715
4	2234	5	9	0	0.1715
4	2235	5	10	0	0.1715
4	2236	5	11	0	0.1715
4	2237	5	12	0	0.1715
4	2238	5	13	0	0.1715
4	2239	5	14	0	0.1715
4	2240	5	15	0	0.1715
4	2241	5	16	0	0.1715
4	2242	5	17	0	0.1715
4	2243	5	18	0	0.1715
4	2244	5	19	0	0.1715
4	2126	6	1	0	0.0
4	2127	6	2	0	0.0
4	2128	6	3	0	0.0
4	2129	6	4	0	0.0
4	2130	6	5	0	0.0
4	2131	6	6	0	0.0
4	2132	6	7	0	0.0
4	2133	6	8	0	0.0
4	2134	6	9	0	0.0
4	2135	6	10	0	0.0
4	2136	6	11	0	0.0
4	2137	6	12	0	0.0
4	2138	6	13	0	0.0
4	2139	6	14	0	0.0
4	2140	6	15	0	0.0
4	2141	6	16	0	0.0
4	2142	6	17	0	0.0
4	2143	6	18	0	0.0
4	2144	6	19	0	0.0
