lane	tile	row	col	rowshift	colshift
3	1635	1	1	0	0
3	1636	1	2	0	0
3	1637	1	3	0	0
3	1638	1	4	0	0
3	1639	1	5	0	0
3	1640	1	6	0	0
3	1641	1	7	0	0
3	1642	1	8	0	0
3	1643	1	9	0	0
3	1644	1	10	0	0
3	1535	2	1	0	0.1715
3	1536	2	2	0	0.1715
3	1537	2	3	0	0.1715
3	1538	2	4	0	0.1715
3	1539	2	5	0	0.1715
3	1540	2	6	0	0.1715
3	1541	2	7	0	0.1715
3	1542	2	8	0	0.1715
3	1543	2	9	0	0.1715
3	1544	2	10	0	0.1715
3	1435	3	1	0	0
3	1436	3	2	0	0
3	1437	3	3	0	0
3	1438	3	4	0	0
3	1439	3	5	0	0
3	1440	3	6	0	0
3	1441	3	7	0	0
3	1442	3	8	0	0
3	1443	3	9	0	0
3	1444	3	10	0	0
3	1335	4	1	0	0.1715
3	1336	4	2	0	0.1715
3	1337	4	3	0	0.1715
3	1338	4	4	0	0.1715
3	1339	4	5	0	0.1715
3	1340	4	6	0	0.1715
3	1341	4	7	0	0.1715
3	1342	4	8	0	0.1715
3	1343	4	9	0	0.1715
3	1344	4	10	0	0.1715
3	1235	5	1	0	0
3	1236	5	2	0	0
3	1237	5	3	0	0
3	1238	5	4	0	0
3	1239	5	5	0	0
3	1240	5	6	0	0
3	1241	5	7	0	0
3	1242	5	8	0	0
3	1243	5	9	0	0
3	1244	5	10	0	0
3	1135	6	1	0	0.1715
3	1136	6	2	0	0.1715
3	1137	6	3	0	0.1715
3	1138	6	4	0	0.1715
3	1139	6	5	0	0.1715
3	1140	6	6	0	0.1715
3	1141	6	7	0	0.1715
3	1142	6	8	0	0.1715
3	1143	6	9	0	0.1715
3	1144	6	10	0	0.1715
