lane	tile	row	col	rowshift	colshift
4	2661	1	1	0	0
4	2662	1	2	0	0
4	2663	1	3	0	0
4	2664	1	4	0	0
4	2665	1	5	0	0
4	2666	1	6	0	0
4	2667	1	7	0	0
4	2668	1	8	0	0
4	2669	1	9	0	0
4	2670	1	10	0	0
4	2561	2	1	0	0.1715
4	2562	2	2	0	0.1715
4	2563	2	3	0	0.1715
4	2564	2	4	0	0.1715
4	2565	2	5	0	0.1715
4	2566	2	6	0	0.1715
4	2567	2	7	0	0.1715
4	2568	2	8	0	0.1715
4	2569	2	9	0	0.1715
4	2570	2	10	0	0.1715
4	2461	3	1	0	0
4	2462	3	2	0	0
4	2463	3	3	0	0
4	2464	3	4	0	0
4	2465	3	5	0	0
4	2466	3	6	0	0
4	2467	3	7	0	0
4	2468	3	8	0	0
4	2469	3	9	0	0
4	2470	3	10	0	0
4	2361	4	1	0	0.1715
4	2362	4	2	0	0.1715
4	2363	4	3	0	0.1715
4	2364	4	4	0	0.1715
4	2365	4	5	0	0.1715
4	2366	4	6	0	0.1715
4	2367	4	7	0	0.1715
4	2368	4	8	0	0.1715
4	2369	4	9	0	0.1715
4	2370	4	10	0	0.1715
4	2261	5	1	0	0
4	2262	5	2	0	0
4	2263	5	3	0	0
4	2264	5	4	0	0
4	2265	5	5	0	0
4	2266	5	6	0	0
4	2267	5	7	0	0
4	2268	5	8	0	0
4	2269	5	9	0	0
4	2270	5	10	0	0
4	2161	6	1	0	0.1715
4	2162	6	2	0	0.1715
4	2163	6	3	0	0.1715
4	2164	6	4	0	0.1715
4	2165	6	5	0	0.1715
4	2166	6	6	0	0.1715
4	2167	6	7	0	0.1715
4	2168	6	8	0	0.1715
4	2169	6	9	0	0.1715
4	2170	6	10	0	0.1715
