lane	tile	row	col	rowshift	colshift
3	2661	1	1	0	0
3	2662	1	2	0	0
3	2663	1	3	0	0
3	2664	1	4	0	0
3	2665	1	5	0	0
3	2666	1	6	0	0
3	2667	1	7	0	0
3	2668	1	8	0	0
3	2669	1	9	0	0
3	2670	1	10	0	0
3	2561	2	1	0	0.1715
3	2562	2	2	0	0.1715
3	2563	2	3	0	0.1715
3	2564	2	4	0	0.1715
3	2565	2	5	0	0.1715
3	2566	2	6	0	0.1715
3	2567	2	7	0	0.1715
3	2568	2	8	0	0.1715
3	2569	2	9	0	0.1715
3	2570	2	10	0	0.1715
3	2461	3	1	0	0
3	2462	3	2	0	0
3	2463	3	3	0	0
3	2464	3	4	0	0
3	2465	3	5	0	0
3	2466	3	6	0	0
3	2467	3	7	0	0
3	2468	3	8	0	0
3	2469	3	9	0	0
3	2470	3	10	0	0
3	2361	4	1	0	0.1715
3	2362	4	2	0	0.1715
3	2363	4	3	0	0.1715
3	2364	4	4	0	0.1715
3	2365	4	5	0	0.1715
3	2366	4	6	0	0.1715
3	2367	4	7	0	0.1715
3	2368	4	8	0	0.1715
3	2369	4	9	0	0.1715
3	2370	4	10	0	0.1715
3	2261	5	1	0	0
3	2262	5	2	0	0
3	2263	5	3	0	0
3	2264	5	4	0	0
3	2265	5	5	0	0
3	2266	5	6	0	0
3	2267	5	7	0	0
3	2268	5	8	0	0
3	2269	5	9	0	0
3	2270	5	10	0	0
3	2161	6	1	0	0.1715
3	2162	6	2	0	0.1715
3	2163	6	3	0	0.1715
3	2164	6	4	0	0.1715
3	2165	6	5	0	0.1715
3	2166	6	6	0	0.1715
3	2167	6	7	0	0.1715
3	2168	6	8	0	0.1715
3	2169	6	9	0	0.1715
3	2170	6	10	0	0.1715
