lane	tile	row	col	rowshift	colshift
4	1661	1	1	0	0.1715
4	1662	1	2	0	0.1715
4	1663	1	3	0	0.1715
4	1664	1	4	0	0.1715
4	1665	1	5	0	0.1715
4	1666	1	6	0	0.1715
4	1667	1	7	0	0.1715
4	1668	1	8	0	0.1715
4	1669	1	9	0	0.1715
4	1670	1	10	0	0.1715
4	1561	2	1	0	0
4	1562	2	2	0	0
4	1563	2	3	0	0
4	1564	2	4	0	0
4	1565	2	5	0	0
4	1566	2	6	0	0
4	1567	2	7	0	0
4	1568	2	8	0	0
4	1569	2	9	0	0
4	1570	2	10	0	0
4	1461	3	1	0	0.1715
4	1462	3	2	0	0.1715
4	1463	3	3	0	0.1715
4	1464	3	4	0	0.1715
4	1465	3	5	0	0.1715
4	1466	3	6	0	0.1715
4	1467	3	7	0	0.1715
4	1468	3	8	0	0.1715
4	1469	3	9	0	0.1715
4	1470	3	10	0	0.1715
4	1361	4	1	0	0
4	1362	4	2	0	0
4	1363	4	3	0	0
4	1364	4	4	0	0
4	1365	4	5	0	0
4	1366	4	6	0	0
4	1367	4	7	0	0
4	1368	4	8	0	0
4	1369	4	9	0	0
4	1370	4	10	0	0
4	1261	5	1	0	0.1715
4	1262	5	2	0	0.1715
4	1263	5	3	0	0.1715
4	1264	5	4	0	0.1715
4	1265	5	5	0	0.1715
4	1266	5	6	0	0.1715
4	1267	5	7	0	0.1715
4	1268	5	8	0	0.1715
4	1269	5	9	0	0.1715
4	1270	5	10	0	0.1715
4	1161	6	1	0	0
4	1162	6	2	0	0
4	1163	6	3	0	0
4	1164	6	4	0	0
4	1165	6	5	0	0
4	1166	6	6	0	0
4	1167	6	7	0	0
4	1168	6	8	0	0
4	1169	6	9	0	0
4	1170	6	10	0	0
