lane	tile	row	col	rowshift	colshift
1	1661	1	1	0	0.1715
1	1662	1	2	0	0.1715
1	1663	1	3	0	0.1715
1	1664	1	4	0	0.1715
1	1665	1	5	0	0.1715
1	1666	1	6	0	0.1715
1	1667	1	7	0	0.1715
1	1668	1	8	0	0.1715
1	1669	1	9	0	0.1715
1	1670	1	10	0	0.1715
1	1561	2	1	0	0
1	1562	2	2	0	0
1	1563	2	3	0	0
1	1564	2	4	0	0
1	1565	2	5	0	0
1	1566	2	6	0	0
1	1567	2	7	0	0
1	1568	2	8	0	0
1	1569	2	9	0	0
1	1570	2	10	0	0
1	1461	3	1	0	0.1715
1	1462	3	2	0	0.1715
1	1463	3	3	0	0.1715
1	1464	3	4	0	0.1715
1	1465	3	5	0	0.1715
1	1466	3	6	0	0.1715
1	1467	3	7	0	0.1715
1	1468	3	8	0	0.1715
1	1469	3	9	0	0.1715
1	1470	3	10	0	0.1715
1	1361	4	1	0	0
1	1362	4	2	0	0
1	1363	4	3	0	0
1	1364	4	4	0	0
1	1365	4	5	0	0
1	1366	4	6	0	0
1	1367	4	7	0	0
1	1368	4	8	0	0
1	1369	4	9	0	0
1	1370	4	10	0	0
1	1261	5	1	0	0.1715
1	1262	5	2	0	0.1715
1	1263	5	3	0	0.1715
1	1264	5	4	0	0.1715
1	1265	5	5	0	0.1715
1	1266	5	6	0	0.1715
1	1267	5	7	0	0.1715
1	1268	5	8	0	0.1715
1	1269	5	9	0	0.1715
1	1270	5	10	0	0.1715
1	1161	6	1	0	0
1	1162	6	2	0	0
1	1163	6	3	0	0
1	1164	6	4	0	0
1	1165	6	5	0	0
1	1166	6	6	0	0
1	1167	6	7	0	0
1	1168	6	8	0	0
1	1169	6	9	0	0
1	1170	6	10	0	0
