lane	tile	row	col	rowshift	colshift
1	2644	1	1	0	0
1	2645	1	2	0	0
1	2646	1	3	0	0
1	2647	1	4	0	0
1	2648	1	5	0	0
1	2649	1	6	0	0
1	2650	1	7	0	0
1	2651	1	8	0	0
1	2652	1	9	0	0
1	2653	1	10	0	0
1	2544	2	1	0	0.1715
1	2545	2	2	0	0.1715
1	2546	2	3	0	0.1715
1	2547	2	4	0	0.1715
1	2548	2	5	0	0.1715
1	2549	2	6	0	0.1715
1	2550	2	7	0	0.1715
1	2551	2	8	0	0.1715
1	2552	2	9	0	0.1715
1	2553	2	10	0	0.1715
1	2444	3	1	0	0
1	2445	3	2	0	0
1	2446	3	3	0	0
1	2447	3	4	0	0
1	2448	3	5	0	0
1	2449	3	6	0	0
1	2450	3	7	0	0
1	2451	3	8	0	0
1	2452	3	9	0	0
1	2453	3	10	0	0
1	2344	4	1	0	0.1715
1	2345	4	2	0	0.1715
1	2346	4	3	0	0.1715
1	2347	4	4	0	0.1715
1	2348	4	5	0	0.1715
1	2349	4	6	0	0.1715
1	2350	4	7	0	0.1715
1	2351	4	8	0	0.1715
1	2352	4	9	0	0.1715
1	2353	4	10	0	0.1715
1	2244	5	1	0	0
1	2245	5	2	0	0
1	2246	5	3	0	0
1	2247	5	4	0	0
1	2248	5	5	0	0
1	2249	5	6	0	0
1	2250	5	7	0	0
1	2251	5	8	0	0
1	2252	5	9	0	0
1	2253	5	10	0	0
1	2144	6	1	0	0.1715
1	2145	6	2	0	0.1715
1	2146	6	3	0	0.1715
1	2147	6	4	0	0.1715
1	2148	6	5	0	0.1715
1	2149	6	6	0	0.1715
1	2150	6	7	0	0.1715
1	2151	6	8	0	0.1715
1	2152	6	9	0	0.1715
1	2153	6	10	0	0.1715
